id,key,value,type
50255929,scvwd:ROUTEID,490234,regular
50255942,boat,no,regular
50255942,layer,-1,regular
50255942,waterway,stream,regular
50255942,scvwd:ROUTEID,490901,regular
50255958,boat,no,regular
50255958,layer,-1,regular
50255958,waterway,stream,regular
50255958,scvwd:ROUTEID,490847,regular
50255968,boat,no,regular
50255968,layer,-1,regular
50255968,waterway,stream,regular
50255968,scvwd:ROUTEID,490995,regular
50255979,boat,no,regular
50255979,layer,-1,regular
50255979,waterway,stream,regular
50255979,scvwd:ROUTEID,490902,regular
50255990,boat,no,regular
50255990,layer,-1,regular
50255990,waterway,stream,regular
50255990,scvwd:ROUTEID,490922,regular
50256000,boat,no,regular
50256000,layer,-1,regular
50256000,waterway,stream,regular
50256000,scvwd:ROUTEID,491084,regular
50256011,boat,no,regular
50256011,layer,-1,regular
50256011,waterway,stream,regular
50256011,scvwd:ROUTEID,490922,regular
50256023,boat,no,regular
50256023,layer,-1,regular
50256023,waterway,stream,regular
50256023,scvwd:ROUTEID,490920,regular
50256034,boat,no,regular
50256034,layer,-1,regular
50256034,waterway,stream,regular
50256034,scvwd:ROUTEID,490233,regular
50256045,boat,no,regular
50256045,layer,-1,regular
50256045,waterway,stream,regular
50256045,scvwd:ROUTEID,491086,regular
50256056,boat,no,regular
50256056,name,San Felipe Creek,regular
50256056,layer,-1,regular
50256056,waterway,stream,regular
50256056,scvwd:ROUTEID,40530,regular
50256056,scvwd:FACILITY,4053,regular
50256068,boat,no,regular
50256068,layer,-1,regular
50256068,waterway,stream,regular
50256068,scvwd:ROUTEID,490248,regular
50256082,boat,no,regular
50256082,layer,-1,regular
50256082,waterway,stream,regular
50256082,scvwd:ROUTEID,490238,regular
50256093,boat,no,regular
50256093,layer,-1,regular
50256093,waterway,stream,regular
50256093,scvwd:ROUTEID,490238,regular
50256104,boat,no,regular
50256104,layer,-1,regular
50256104,waterway,stream,regular
50256104,scvwd:ROUTEID,490220,regular
50256115,boat,no,regular
50256115,layer,-1,regular
50256115,waterway,stream,regular
50256115,scvwd:ROUTEID,491083,regular
50256128,boat,no,regular
50256128,name,Boyds Creek,regular
50256128,layer,-1,regular
50256128,waterway,stream,regular
50256128,scvwd:ROUTEID,49008,regular
50256140,boat,no,regular
50256140,layer,-1,regular
50256140,waterway,stream,regular
50256140,scvwd:ROUTEID,490202,regular
50256153,boat,no,regular
50256153,layer,-1,regular
50256153,waterway,stream,regular
50256153,scvwd:ROUTEID,490938,regular
50256164,boat,no,regular
50256164,layer,-1,regular
50256164,waterway,stream,regular
50256164,scvwd:ROUTEID,490196,regular
50256179,boat,no,regular
50256179,name,Boyds Creek,regular
50256179,layer,-1,regular
50256179,tunnel,yes,regular
50256179,waterway,stream,regular
50256179,scvwd:ROUTEID,49008,regular
50256190,boat,no,regular
50256190,layer,-1,regular
50256190,tunnel,yes,regular
50256190,waterway,stream,regular
50256190,scvwd:ROUTEID,491083,regular
50256202,boat,no,regular
50256202,layer,-1,regular
50256202,waterway,stream,regular
50256202,scvwd:ROUTEID,490180,regular
50256217,boat,no,regular
50256217,layer,-1,regular
50256217,waterway,stream,regular
50256217,scvwd:ROUTEID,490188,regular
50256228,boat,no,regular
50256228,layer,-1,regular
50256228,tunnel,yes,regular
50256228,waterway,stream,regular
50256228,scvwd:ROUTEID,491081,regular
50256239,boat,no,regular
50256239,layer,-1,regular
50256239,waterway,stream,regular
50256239,scvwd:COVERED,2,regular
50256239,scvwd:ROUTEID,490187,regular
50256250,boat,no,regular
50256250,layer,-1,regular
50256250,waterway,stream,regular
50256250,scvwd:ROUTEID,490192,regular
50256262,boat,no,regular
50256262,name,Boyds Creek,regular
50256262,layer,-1,regular
50256262,waterway,stream,regular
50256262,scvwd:ROUTEID,49008,regular
50256273,boat,no,regular
50256273,layer,-1,regular
50256273,waterway,stream,regular
50256273,scvwd:ROUTEID,490161,regular
50256295,boat,no,regular
50256295,layer,-1,regular
50256295,waterway,stream,regular
50256295,scvwd:ROUTEID,490214,regular
50256318,boat,no,regular
50256318,layer,-1,regular
50256318,waterway,stream,regular
50256318,scvwd:ROUTEID,490207,regular
50256341,boat,no,regular
50256341,name,Arroyo Aguague Branch East,regular
50256341,layer,-1,regular
50256341,waterway,stream,regular
50256341,scvwd:ROUTEID,40115,regular
50256341,scvwd:FACILITY,4011,regular
50256358,boat,no,regular
50256358,name,Upper Penitencia Creek,regular
50256358,waterway,stream,regular
50256358,scvwd:ROUTEID,40320,regular
50256358,scvwd:FACILITY,4032,regular
50256369,boat,no,regular
50256369,waterway,stream,regular
50256369,scvwd:ROUTEID,490086,regular
50256394,boat,no,regular
50256394,name,South Babb Creek,regular
50256394,layer,-1,regular
50256394,waterway,stream,regular
50256394,scvwd:ROUTEID,40130,regular
50256394,scvwd:FACILITY,4013,regular
50256406,boat,no,regular
50256406,name,South Babb Creek,regular
50256406,layer,-1,regular
50256406,tunnel,yes,regular
50256406,waterway,stream,regular
50256406,scvwd:ROUTEID,40130,regular
50256406,scvwd:FACILITY,4013,regular
50256419,boat,no,regular
50256419,name,North East Branch South Babb Creek,regular
50256419,waterway,stream,regular
50256419,scvwd:ROUTEID,40132,regular
50256419,scvwd:FACILITY,4013,regular
50256431,boat,no,regular
50256431,name,Miguelita Creek,regular
50256431,layer,-1,regular
50256431,tunnel,yes,regular
50256431,waterway,stream,regular
50256431,scvwd:ROUTEID,40290,regular
50256431,scvwd:FACILITY,4029,regular
50256443,boat,no,regular
50256443,name,Miguelita Creek,regular
50256443,layer,-1,regular
50256443,tunnel,yes,regular
50256443,waterway,stream,regular
50256443,scvwd:ROUTEID,40290,regular
50256443,scvwd:FACILITY,4029,regular
50256468,boat,no,regular
50256468,waterway,stream,regular
50256468,scvwd:ROUTEID,490111,regular
50256480,boat,no,regular
50256480,layer,-1,regular
50256480,waterway,stream,regular
50256480,scvwd:ROUTEID,490954,regular
50256491,boat,no,regular
50256491,layer,-1,regular
50256491,waterway,stream,regular
50256491,scvwd:ROUTEID,490004,regular
50256503,boat,no,regular
50256503,waterway,stream,regular
50256503,scvwd:ROUTEID,490085,regular
50256517,boat,no,regular
50256517,layer,-1,regular
50256517,waterway,stream,regular
50256517,scvwd:ROUTEID,491039,regular
50256533,boat,no,regular
50256533,layer,-1,regular
50256533,waterway,stream,regular
50256533,scvwd:ROUTEID,490016,regular
50256547,boat,no,regular
50256547,layer,-1,regular
50256547,waterway,stream,regular
50256547,scvwd:ROUTEID,490062,regular
50256565,boat,no,regular
50256565,layer,-1,regular
50256565,waterway,stream,regular
50256565,scvwd:ROUTEID,490049,regular
50256581,boat,no,regular
50256581,layer,-1,regular
50256581,waterway,stream,regular
50256581,scvwd:ROUTEID,490034,regular
50256592,boat,no,regular
50256592,layer,-1,regular
50256592,waterway,stream,regular
50256592,scvwd:ROUTEID,490029,regular
50256605,boat,no,regular
50256605,name,North Branch Upper Penitencia Creek,regular
50256605,layer,-1,regular
50256605,waterway,stream,regular
50256605,scvwd:ROUTEID,40321,regular
50256605,scvwd:FACILITY,4032,regular
50256617,boat,no,regular
50256617,layer,-1,regular
50256617,waterway,stream,regular
50256617,scvwd:ROUTEID,490032,regular
50256628,boat,no,regular
50256628,layer,-1,regular
50256628,waterway,stream,regular
50256628,scvwd:ROUTEID,490026,regular
50256639,boat,no,regular
50256639,layer,-1,regular
50256639,waterway,stream,regular
50256639,scvwd:ROUTEID,490016,regular
50256652,boat,no,regular
50256652,waterway,stream,regular
50256652,scvwd:ROUTEID,490076,regular
50256667,boat,no,regular
50256667,waterway,stream,regular
50256667,scvwd:ROUTEID,490073,regular
50256679,boat,no,regular
50256679,waterway,stream,regular
50256679,scvwd:ROUTEID,490084,regular
50256700,boat,no,regular
50256700,layer,-1,regular
50256700,waterway,stream,regular
50256700,scvwd:ROUTEID,490171,regular
50256713,boat,no,regular
50256713,layer,-1,regular
50256713,waterway,stream,regular
50256713,scvwd:ROUTEID,490152,regular
50256725,boat,no,regular
50256725,layer,-1,regular
50256725,waterway,stream,regular
50256725,scvwd:ROUTEID,490146,regular
50256737,boat,no,regular
50256737,layer,-1,regular
50256737,waterway,stream,regular
50256737,scvwd:COVERED,2,regular
50256737,scvwd:ROUTEID,490149,regular
50256750,boat,no,regular
50256750,layer,-1,regular
50256750,waterway,stream,regular
50256750,scvwd:ROUTEID,490142,regular
50256761,boat,no,regular
50256761,name,Scott Creek,regular
50256761,layer,-1,regular
50256761,tunnel,yes,regular
50256761,waterway,stream,regular
50256761,scvwd:ROUTEID,40550,regular
50256761,scvwd:FACILITY,4055,regular
50256776,boat,no,regular
50256776,name,Calera Creek,regular
50256776,waterway,stream,regular
50256776,scvwd:ROUTEID,40180,regular
50256776,scvwd:FACILITY,4018,regular
50256793,boat,no,regular
50256793,name,Scott Creek,regular
50256793,waterway,stream,regular
50256793,scvwd:ROUTEID,40550,regular
50256793,scvwd:FACILITY,4055,regular
50256809,boat,no,regular
50256809,waterway,stream,regular
50256809,scvwd:ROUTEID,490014,regular
50256820,boat,no,regular
50256820,name,Calera Creek,regular
50256820,layer,-1,regular
50256820,tunnel,yes,regular
50256820,waterway,stream,regular
50256820,scvwd:ROUTEID,40180,regular
50256820,scvwd:FACILITY,4018,regular
50256831,boat,no,regular
50256831,waterway,stream,regular
50256831,scvwd:ROUTEID,490036,regular
50256842,boat,no,regular
50256842,layer,-1,regular
50256842,waterway,stream,regular
50256842,scvwd:ROUTEID,490058,regular
50256853,boat,no,regular
50256853,name,South Branch Tularcitos Creek,regular
50256853,layer,-1,regular
50256853,waterway,stream,regular
50256853,scvwd:ROUTEID,49001,regular
50256863,boat,no,regular
50256863,layer,-1,regular
50256863,waterway,stream,regular
50256863,scvwd:ROUTEID,490058,regular
50256878,boat,no,regular
50256878,waterway,stream,regular
50256878,scvwd:COVERED,2,regular
50256878,scvwd:ROUTEID,490036,regular
50256889,boat,no,regular
50256889,waterway,stream,regular
50256889,scvwd:ROUTEID,490036,regular
50256901,boat,no,regular
50256901,name,Calera Creek,regular
50256901,waterway,stream,regular
50256901,scvwd:ROUTEID,40180,regular
50256901,scvwd:FACILITY,4018,regular
50256931,boat,no,regular
50256931,layer,-1,regular
50256931,waterway,stream,regular
50256931,scvwd:ROUTEID,491631,regular
50256957,boat,no,regular
50256957,layer,-1,regular
50256957,waterway,stream,regular
50256957,scvwd:ROUTEID,491632,regular
50304285,boat,no,regular
50304285,name,Page Distribution System,regular
50304285,layer,-1,regular
50304285,tunnel,yes,regular
50304285,waterway,drain,regular
50304285,scvwd:COVERED,1,regular
50304285,scvwd:ROUTEID,92590,regular
50304285,scvwd:FACILITY,9259,regular
50304313,boat,no,regular
50304313,name,Almaden-Calero Canal,regular
50304313,layer,-1,regular
50304313,tunnel,yes,regular
50304313,waterway,drain,regular
50304313,scvwd:COVERED,1,regular
50304313,scvwd:ROUTEID,92720,regular
50304313,scvwd:FACILITY,9272,regular
50304326,boat,no,regular
50304326,name,Vasona Canal,regular
50304326,layer,-1,regular
50304326,waterway,drain,regular
50304326,scvwd:ROUTEID,92710,regular
50304326,scvwd:FACILITY,9271,regular
50304336,boat,no,regular
50304336,name,Vasona Canal,regular
50304336,layer,-1,regular
50304336,tunnel,yes,regular
50304336,waterway,drain,regular
50304336,scvwd:COVERED,1,regular
50304336,scvwd:ROUTEID,92710,regular
50304336,scvwd:FACILITY,9271,regular
50304346,boat,no,regular
50304346,name,Page Distribution System,regular
50304346,layer,-1,regular
50304346,tunnel,yes,regular
50304346,waterway,drain,regular
50304346,scvwd:COVERED,1,regular
50304346,scvwd:ROUTEID,92590,regular
50304346,scvwd:FACILITY,9259,regular
50304359,boat,no,regular
50304359,name,Coyote Alamitos Canal,regular
50304359,layer,-1,regular
50304359,waterway,drain,regular
50304359,scvwd:ROUTEID,92470,regular
50304359,scvwd:FACILITY,9247,regular
50304369,boat,no,regular
50304369,name,Coyote Canal,regular
50304369,waterway,drain,regular
50304369,scvwd:ROUTEID,92450,regular
50304369,scvwd:FACILITY,9245,regular
50304379,boat,no,regular
50304379,name,Coyote Canal,regular
50304379,layer,-1,regular
50304379,tunnel,yes,regular
50304379,waterway,drain,regular
50304379,scvwd:COVERED,1,regular
50304379,scvwd:ROUTEID,92450,regular
50304379,scvwd:FACILITY,9245,regular
50304391,boat,no,regular
50304391,name,Almaden-Calero Canal,regular
50304391,waterway,drain,regular
50304391,scvwd:ROUTEID,92720,regular
50304391,scvwd:FACILITY,9272,regular
50304418,boat,no,regular
50304418,name,Almaden-Calero Canal,regular
50304418,waterway,drain,regular
50304418,scvwd:ROUTEID,92720,regular
50304418,scvwd:FACILITY,9272,regular
50304428,boat,no,regular
50304428,name,Coyote Alamitos Canal,regular
50304428,layer,-1,regular
50304428,waterway,drain,regular
50304428,scvwd:ROUTEID,92470,regular
50304428,scvwd:FACILITY,9247,regular
50304441,boat,no,regular
50304441,name,Coyote Alamitos Canal,regular
50304441,layer,-1,regular
50304441,waterway,drain,regular
50304441,scvwd:ROUTEID,92470,regular
50304441,scvwd:FACILITY,9247,regular
50304451,boat,no,regular
50304451,name,Coyote Canal,regular
50304451,layer,-1,regular
50304451,waterway,drain,regular
50304451,scvwd:ROUTEID,92450,regular
50304451,scvwd:FACILITY,9245,regular
50304461,boat,no,regular
50304461,name,Coyote Alamitos Canal,regular
50304461,layer,-1,regular
50304461,waterway,drain,regular
50304461,scvwd:ROUTEID,92470,regular
50304461,scvwd:FACILITY,9247,regular
50304471,boat,no,regular
50304471,name,Coyote Alamitos Canal,regular
50304471,layer,-1,regular
50304471,waterway,drain,regular
50304471,scvwd:ROUTEID,92470,regular
50304471,scvwd:FACILITY,9247,regular
50304481,boat,no,regular
50304481,name,Coyote Canal Extension,regular
50304481,layer,-1,regular
50304481,tunnel,yes,regular
50304481,waterway,drain,regular
50304481,scvwd:COVERED,1,regular
50304481,scvwd:ROUTEID,92460,regular
50304481,scvwd:FACILITY,9246,regular
50304495,boat,no,regular
50304495,name,Coyote Canal Extension,regular
50304495,layer,-1,regular
50304495,tunnel,yes,regular
50304495,waterway,drain,regular
50304495,scvwd:COVERED,1,regular
50304495,scvwd:ROUTEID,92460,regular
50304495,scvwd:FACILITY,9246,regular
50304508,boat,no,regular
50304508,name,Coyote Canal,regular
50304508,layer,-1,regular
50304508,waterway,drain,regular
50304508,scvwd:ROUTEID,92450,regular
50304508,scvwd:FACILITY,9245,regular
50304520,boat,no,regular
50304520,name,Coyote Canal,regular
50304520,layer,-1,regular
50304520,waterway,drain,regular
50304520,scvwd:ROUTEID,92450,regular
50304520,scvwd:FACILITY,9245,regular
50304531,boat,no,regular
50304531,name,Coyote Canal,regular
50304531,layer,-1,regular
50304531,tunnel,yes,regular
50304531,waterway,drain,regular
50304531,scvwd:COVERED,1,regular
50304531,scvwd:ROUTEID,92450,regular
50304531,scvwd:FACILITY,9245,regular
50304541,boat,no,regular
50304541,name,Coyote Canal,regular
50304541,layer,-1,regular
50304541,waterway,drain,regular
50304541,scvwd:ROUTEID,92450,regular
50304541,scvwd:FACILITY,9245,regular
50304551,waterway,canal,regular
50304561,boat,no,regular
50304561,name,Page Distribution System,regular
50304561,layer,-1,regular
50304561,tunnel,yes,regular
50304561,waterway,drain,regular
50304561,scvwd:COVERED,1,regular
50304561,scvwd:ROUTEID,92590,regular
50304561,scvwd:FACILITY,9259,regular
50304571,boat,no,regular
50304571,name,Penitencia Ponds Canal,regular
50304571,layer,-1,regular
50304571,waterway,drain,regular
50304571,scvwd:ROUTEID,92611,regular
50304571,scvwd:FACILITY,9261,regular
50304581,boat,no,regular
50304581,name,Penitencia Ponds Canal,regular
50304581,layer,-1,regular
50304581,tunnel,yes,regular
50304581,waterway,drain,regular
50304581,scvwd:COVERED,1,regular
50304581,scvwd:ROUTEID,92611,regular
50304581,scvwd:FACILITY,9261,regular
50304592,boat,no,regular
50304592,name,Penitencia Ponds Canal,regular
50304592,layer,-1,regular
50304592,waterway,drain,regular
50304592,scvwd:ROUTEID,92611,regular
50304592,scvwd:FACILITY,9261,regular
50304604,boat,no,regular
50304604,name,Coyote Canal Extension,regular
50304604,layer,-1,regular
50304604,tunnel,yes,regular
50304604,waterway,drain,regular
50304604,scvwd:COVERED,1,regular
50304604,scvwd:ROUTEID,92460,regular
50304604,scvwd:FACILITY,9246,regular
50372549,name,Lake Couzzens,regular
50372549,FIXME,Is this Lake Couzzens or Lower Lake Howell?,regular
50372549,natural,water,regular
50372549,scvwd:WB_TYPE,Other,regular
50372549,scvwd:SHAPE_AREA,355775.98625000002,regular
50372660,name,Ogier Ponds,regular
50372660,natural,water,regular
50372660,scvwd:WB_TYPE,Other,regular
50372660,scvwd:SHAPE_AREA,272714.87062000000,regular
50372718,name,Anderson Reservoir,regular
50372718,layer,1,regular
50372718,natural,water,regular
50372826,name,Calaveras Reservoir,regular
50372826,natural,water,regular
50418910,name,Los Capitancillos Ponds,regular
50418910,natural,water,regular
50418910,scvwd:AREA_AC,3.632,regular
50418910,scvwd:AREA_FT,158189.875,regular
50418910,scvwd:POND_NUM,6,regular
50418937,name,Los Capitancillos Ponds,regular
50418937,natural,water,regular
50418937,scvwd:AREA_AC,2.138,regular
50418937,scvwd:AREA_FT,93125.031,regular
50418937,scvwd:POND_NUM,10,regular
50418952,name,Madrone Ponds,regular
50418952,natural,water,regular
50418952,scvwd:OWNER,Scvwd,regular
50418952,scvwd:GIS_ID,92971,regular
50418952,scvwd:AREA_AC,0.857,regular
50418952,scvwd:AREA_FT,37330.189,regular
50418952,scvwd:FACILITY,9297,regular
50418952,scvwd:POND_NUM,5,regular
50418952,scvwd:SYS_NAME,Wsms-Upper Llagas,regular
50418952,scvwd:MAXIMO_ID,9297920,regular
50418985,scvwd:OWNER,Scvwd,regular
50418985,scvwd:GIS_ID,92600,regular
50418985,scvwd:AREA_AC,0.419,regular
50418985,scvwd:AREA_FT,18254.313,regular
50418985,scvwd:FACILITY,9260,regular
50418985,scvwd:POND_NUM,4,regular
50418985,scvwd:SYS_NAME,Wsms-Los Gatos,regular
50418985,scvwd:MAXIMO_ID,9260900,regular
50418996,name,McGlincey Ponds,regular
50418996,natural,water,regular
50418996,scvwd:OWNER,Scvwd,regular
50418996,scvwd:GIS_ID,92570,regular
50418996,scvwd:AREA_AC,1.314,regular
50418996,scvwd:AREA_FT,57218.531,regular
50418996,scvwd:FACILITY,9257,regular
50418996,scvwd:POND_NUM,1,regular
50418996,scvwd:SYS_NAME,Wsms-Los Gatos,regular
50418996,scvwd:MAXIMO_ID,9257900,regular
50419008,name,Overfelt Ponds,regular
50419008,natural,water,regular
50419008,scvwd:OWNER,City Of San Jose,regular
50419008,scvwd:GIS_ID,92340,regular
50419008,scvwd:AREA_AC,0.953,regular
50419008,scvwd:AREA_FT,41495.913,regular
50419008,scvwd:FACILITY,9234,regular
50419008,scvwd:POND_NUM,1,regular
50419008,scvwd:SYS_NAME,Wsms-Penitencia,regular
50419008,scvwd:MAXIMO_ID,9234932,regular
50419020,name,Piedmont Ponds,regular
50419020,natural,water,regular
50419020,scvwd:OWNER,Scvwd,regular
50419020,scvwd:GIS_ID,92613,regular
50419020,scvwd:AREA_AC,0.134,regular
50419020,scvwd:AREA_FT,5835.381,regular
50419020,scvwd:POND_NUM,2,regular
50419020,scvwd:SYS_NAME,Wsms-Penitencia,regular
50419020,scvwd:MAXIMO_ID,9261930,regular
50421817,name,East Hedding Street,regular
50421817,oneway,yes,regular
50421817,highway,secondary,regular
50421817,cycleway,lane,regular
50421817,cfcc,A41,tiger
50421817,county,"Santa Clara, CA",tiger
50421817,name_base,Hedding,tiger
50421817,name_type,St,tiger
50429564,name,San Fernando Street,regular
50429564,highway,pedestrian,regular
50429564,cfcc,A41,tiger
50429564,county,"Santa Clara, CA",tiger
50429564,zip_left,95126,tiger
50429564,name_base,San Fernando,tiger
50429564,name_type,St,tiger
50429564,zip_right,95126,tiger
50742077,boat,no,regular
50742077,layer,-1,regular
50742077,waterway,stream,regular
50742077,scvwd:ROUTEID,590621,regular
50742172,boat,no,regular
50742172,layer,-1,regular
50742172,tunnel,yes,regular
50742172,waterway,stream,regular
50742172,mk408,paj tributary,note
50742172,scvwd:ROUTEID,590617,regular
50742183,boat,no,regular
50742183,layer,-1,regular
50742183,waterway,stream,regular
50742183,scvwd:ROUTEID,592836,regular
50742195,boat,no,regular
50742195,layer,-1,regular
50742195,waterway,stream,regular
50742195,scvwd:ROUTEID,592843,regular
50742305,boat,no,regular
50742305,layer,-1,regular
50742305,waterway,stream,regular
50742305,scvwd:ROUTEID,592823,regular
50742342,boat,no,regular
50742342,layer,-1,regular
50742342,tunnel,yes,regular
50742342,waterway,stream,regular
50742342,mk408,paj tributary,note
50742342,scvwd:ROUTEID,590618,regular
50742395,boat,no,regular
50742395,layer,-1,regular
50742395,waterway,stream,regular
50742395,scvwd:COVERED,2,regular
50742395,scvwd:ROUTEID,592843,regular
50742539,boat,no,regular
50742539,layer,-1,regular
50742539,waterway,stream,regular
50742539,scvwd:ROUTEID,590655,regular
50742553,boat,no,regular
50742553,layer,-1,regular
50742553,waterway,stream,regular
50742553,scvwd:ROUTEID,590660,regular
50742583,boat,no,regular
50742583,name,Llagas Creek,regular
50742583,waterway,stream,regular
50742583,mk408,named paj tributary,note
50742583,scvwd:ROUTEID,50100,regular
50742583,scvwd:FACILITY,5010,regular
50742594,boat,no,regular
50742594,name,Baldy Ryan Canyon,regular
50742594,layer,-1,regular
50742594,waterway,stream,regular
50742594,mk408,named paj tributary,note
50742594,scvwd:ROUTEID,59008,regular
50742604,boat,no,regular
50742604,layer,-1,regular
50742604,waterway,stream,regular
50742604,scvwd:ROUTEID,590635,regular
50742614,boat,no,regular
50742614,layer,-1,regular
50742614,waterway,stream,regular
50742614,scvwd:ROUTEID,590627,regular
50742624,boat,no,regular
50742624,layer,-1,regular
50742624,waterway,stream,regular
50742624,scvwd:ROUTEID,592818,regular
50742637,boat,no,regular
50742637,layer,-1,regular
50742637,waterway,stream,regular
50742637,scvwd:ROUTEID,590597,regular
50742648,boat,no,regular
50742648,name,Canada Garcia,regular
50742648,layer,-1,regular
50742648,waterway,stream,regular
50742648,mk408,named paj tributary,note
50742648,scvwd:COVERED,2,regular
50742648,scvwd:ROUTEID,59009,regular
50742658,boat,no,regular
50742658,name,Llagas Creek,regular
50742658,layer,-1,regular
50742658,tunnel,yes,regular
50742658,waterway,stream,regular
50742658,mk408,named paj tributary,note
50742658,scvwd:ROUTEID,50100,regular
50742658,scvwd:FACILITY,5010,regular
50742669,boat,no,regular
50742669,layer,-1,regular
50742669,waterway,stream,regular
50742669,scvwd:ROUTEID,592833,regular
50742679,boat,no,regular
50742679,layer,-1,regular
50742679,tunnel,yes,regular
50742679,waterway,stream,regular
50742679,mk408,paj tributary,note
50742679,scvwd:ROUTEID,590936,regular
50742760,boat,no,regular
50742760,name,Heron Creek,regular
50742760,layer,-1,regular
50742760,tunnel,yes,regular
50742760,waterway,stream,regular
50742760,mk408,named paj tributary,note
50742760,scvwd:ROUTEID,50690,regular
50742760,scvwd:FACILITY,5069,regular
50742772,boat,no,regular
50742772,layer,-1,regular
50742772,tunnel,yes,regular
50742772,waterway,stream,regular
50742772,mk408,paj tributary,note
50742772,scvwd:ROUTEID,590269,regular
50742796,boat,no,regular
50742796,name,Paradise Creek,regular
50742796,waterway,stream,regular
50742796,mk408,Named Pajaro River tributary,note
50742796,scvwd:ROUTEID,50520,regular
50742796,scvwd:FACILITY,5052,regular
50742808,boat,no,regular
50742808,name,Paradise Creek,regular
50742808,layer,-1,regular
50742808,tunnel,yes,regular
50742808,waterway,stream,regular
50742808,mk408,Named Pajaro River tributary,note
50742808,scvwd:ROUTEID,50520,regular
50742808,scvwd:FACILITY,5052,regular
50742872,boat,no,regular
50742872,name,West Little Llagas Creek,regular
50742872,layer,-1,regular
50742872,tunnel,yes,regular
50742872,waterway,stream,regular
50742872,mk408,Named Pajaro River tributary,note
50742872,scvwd:ROUTEID,50120,regular
50742872,scvwd:FACILITY,5012,regular
50742885,boat,no,regular
50742885,waterway,stream,regular
50742885,mk408,paj tributary,note
50742885,scvwd:ROUTEID,590220,regular
50742900,boat,no,regular
50742900,waterway,stream,regular
50742900,mk408,paj tributary,note
50742900,scvwd:ROUTEID,590221,regular
50742913,boat,no,regular
50742913,name,West Little Llagas Creek,regular
50742913,waterway,stream,regular
50742913,mk408,Named Pajaro River tributary,note
50742913,scvwd:ROUTEID,50120,regular
50742913,scvwd:FACILITY,5012,regular
50742923,boat,no,regular
50742923,name,West Little Llagas Creek,regular
50742923,layer,-1,regular
50742923,tunnel,yes,regular
50742923,waterway,stream,regular
50742923,mk408,Named Pajaro River tributary,note
50742923,scvwd:ROUTEID,50120,regular
50742923,scvwd:FACILITY,5012,regular
50742935,name,Madrone Channel,regular
50742935,layer,-1,regular
50742935,tunnel,yes,regular
50742935,waterway,drain,regular
50742935,mk408,Named Pajaro River tributary,note
50742935,scvwd:ROUTEID,50130,regular
50742935,scvwd:FACILITY,5013,regular
50747598,name,Madrone Channel,regular
50747598,waterway,drain,regular
50747598,mk408,Named Pajaro River tributary,note
50747598,scvwd:COVERED,2,regular
50747598,scvwd:ROUTEID,50130,regular
50747598,scvwd:FACILITY,5013,regular
50747677,boat,no,regular
50747677,name,Tennant Creek,regular
50747677,layer,-1,regular
50747677,tunnel,yes,regular
50747677,waterway,stream,regular
50747677,mk408,Named Pajaro River tributary,note
50747677,scvwd:ROUTEID,50240,regular
50747677,scvwd:FACILITY,5024,regular
50747946,boat,no,regular
50747946,name,Tennant Creek,regular
50747946,waterway,stream,regular
50747946,mk408,Named Pajaro River tributary,note
50747946,scvwd:ROUTEID,50240,regular
50747946,scvwd:FACILITY,5024,regular
50747970,boat,no,regular
50747970,name,Tennant Creek,regular
50747970,layer,-1,regular
50747970,tunnel,yes,regular
50747970,waterway,stream,regular
50747970,mk408,Named Pajaro River tributary,note
50747970,scvwd:ROUTEID,50240,regular
50747970,scvwd:FACILITY,5024,regular
50748018,boat,no,regular
50748018,name,Tennant Creek,regular
50748018,waterway,stream,regular
50748018,mk408,Named Pajaro River tributary,note
50748018,scvwd:ROUTEID,50240,regular
50748018,scvwd:FACILITY,5024,regular
50748045,boat,no,regular
50748045,name,Tennant Creek,regular
50748045,layer,-1,regular
50748045,tunnel,yes,regular
50748045,waterway,stream,regular
50748045,mk408,Named Pajaro River tributary,note
50748045,scvwd:ROUTEID,50240,regular
50748045,scvwd:FACILITY,5024,regular
50748077,boat,no,regular
50748077,waterway,stream,regular
50748077,mk408,paj tributary,note
50748077,scvwd:ROUTEID,590103,regular
50804059,name,Dunford Way,regular
50804059,highway,tertiary,regular
50804059,cycleway,lane,regular
50804059,cfcc,A41,tiger
50804059,tlid,122997146:122898118:122898119:122941769:122941775:122941776:122941824:122941827:122941833,tiger
50804059,county,"Santa Clara, CA",tiger
50804059,source,tiger_import_dch_v0.6_20070809,tiger
50804059,zip_left,94087,tiger
50804059,name_base,Dunford,tiger
50804059,name_type,Way,tiger
50804059,separated,no,tiger
50804059,zip_right,94087,tiger
50804059,upload_uuid,bulk_upload.pl-9f300d22-5de3-4867-bd5e-8c2a200c22ad,tiger
50840333,source,survey,regular
50840333,highway,footway,regular
50841200,highway,service,regular
50841200,service,parking_aisle,regular
50841200,surface,asphalt,regular
50856662,name,West Olive Avenue,regular
50856662,lanes,2,regular
50856662,highway,tertiary,regular
50856662,history,Retrieved from v6,regular
50856662,surface,asphalt,regular
50856662,maxspeed,25 mph,regular
50856662,county,"Santa Clara, CA",tiger
50856662,zip_left,94086,tiger
50856662,maxspeed,sign,source
50856662,name_base,Olive,tiger
50856662,name_type,Ave,tiger
50856662,zip_right,94086,tiger
50856662,name_direction_prefix,W,tiger
50856674,name,Walton Way,regular
50856674,highway,residential,regular
